Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HG1,NO,07/09/2017 11:15,33.80000,ug m-3,R
HG1,NO,07/09/2017 11:30,33.80000,ug m-3,R
HG1,NO,07/09/2017 11:45,33.80000,ug m-3,R
HG1,NO,07/09/2017 12:00,30.20000,ug m-3,R
HG1,NO,07/09/2017 12:15,30.20000,ug m-3,R
HG1,NO,07/09/2017 12:30,30.20000,ug m-3,R
HG1,NO,07/09/2017 12:45,30.20000,ug m-3,R
HG1,NO,07/09/2017 13:00,25.10000,ug m-3,R
HG1,NO,07/09/2017 13:15,25.10000,ug m-3,R
HG1,NO,07/09/2017 13:30,25.10000,ug m-3,R
HG1,NO,07/09/2017 13:45,25.10000,ug m-3,R
HG1,NO,07/09/2017 14:00,28.20000,ug m-3,R
HG1,NO,07/09/2017 14:15,28.20000,ug m-3,R
HG1,NO,07/09/2017 14:30,28.20000,ug m-3,R
HG1,NO,07/09/2017 14:45,28.20000,ug m-3,R
HG1,NO,07/09/2017 15:00,22.40000,ug m-3,R
HG1,NO,07/09/2017 15:15,22.40000,ug m-3,R
HG1,NO,07/09/2017 15:30,22.40000,ug m-3,R
HG1,NO,07/09/2017 15:45,22.40000,ug m-3,R
HG1,NO,07/09/2017 16:00,30.90000,ug m-3,R
HG1,NO,07/09/2017 16:15,30.90000,ug m-3,R
HG1,NO,07/09/2017 16:30,30.90000,ug m-3,R
HG1,NO,07/09/2017 16:45,30.90000,ug m-3,R
HG1,NO,07/09/2017 17:00,36.00000,ug m-3,R
HG1,NO,07/09/2017 17:15,36.00000,ug m-3,R
HG1,NO,07/09/2017 17:30,36.00000,ug m-3,R
HG1,NO,07/09/2017 17:45,36.00000,ug m-3,R
HG1,NO,07/09/2017 18:00,25.40000,ug m-3,R
HG1,NO,07/09/2017 18:15,25.40000,ug m-3,R
HG1,NO,07/09/2017 18:30,25.40000,ug m-3,R
HG1,NO,07/09/2017 18:45,25.40000,ug m-3,R
HG1,NO,07/09/2017 19:00,21.50000,ug m-3,R
HG1,NO,07/09/2017 19:15,21.50000,ug m-3,R
HG1,NO,07/09/2017 19:30,21.50000,ug m-3,R
HG1,NO,07/09/2017 19:45,21.50000,ug m-3,R
HG1,NO,07/09/2017 20:00,20.40000,ug m-3,R
HG1,NO,07/09/2017 20:15,20.40000,ug m-3,R
HG1,NO,07/09/2017 20:30,20.40000,ug m-3,R
HG1,NO,07/09/2017 20:45,20.40000,ug m-3,R
HG1,NO,07/09/2017 21:00,13.40000,ug m-3,R
HG1,NO,07/09/2017 21:15,13.40000,ug m-3,R
HG1,NO,07/09/2017 21:30,13.40000,ug m-3,R
HG1,NO,07/09/2017 21:45,13.40000,ug m-3,R
HG1,NO,07/09/2017 22:00,10.20000,ug m-3,R
HG1,NO,07/09/2017 22:15,10.20000,ug m-3,R
HG1,NO,07/09/2017 22:30,10.20000,ug m-3,R
HG1,NO,07/09/2017 22:45,10.20000,ug m-3,R
HG1,NO,07/09/2017 23:00,6.00000,ug m-3,R
HG1,NO,07/09/2017 23:15,6.00000,ug m-3,R
HG1,NO,07/09/2017 23:30,6.00000,ug m-3,R
HG1,NO,07/09/2017 23:45,6.00000,ug m-3,R
HG1,NO,08/09/2017 00:00,9.00000,ug m-3,R
HG1,NO,08/09/2017 00:15,9.00000,ug m-3,R
HG1,NO,08/09/2017 00:30,9.00000,ug m-3,R
HG1,NO,08/09/2017 00:45,9.00000,ug m-3,R
HG1,NO,08/09/2017 01:00,4.90000,ug m-3,R
HG1,NO,08/09/2017 01:15,4.90000,ug m-3,R
HG1,NO,08/09/2017 01:30,4.90000,ug m-3,R
HG1,NO,08/09/2017 01:45,4.90000,ug m-3,R
HG1,NO,08/09/2017 02:00,3.60000,ug m-3,R
HG1,NO,08/09/2017 02:15,3.60000,ug m-3,R
HG1,NO,08/09/2017 02:30,3.60000,ug m-3,R
HG1,NO,08/09/2017 02:45,3.60000,ug m-3,R
HG1,NO,08/09/2017 03:00,5.00000,ug m-3,R
HG1,NO,08/09/2017 03:15,5.00000,ug m-3,R
HG1,NO,08/09/2017 03:30,5.00000,ug m-3,R
HG1,NO,08/09/2017 03:45,5.00000,ug m-3,R
HG1,NO,08/09/2017 04:00,7.50000,ug m-3,R
HG1,NO,08/09/2017 04:15,7.50000,ug m-3,R
HG1,NO,08/09/2017 04:30,7.50000,ug m-3,R
HG1,NO,08/09/2017 04:45,7.50000,ug m-3,R
HG1,NO,08/09/2017 05:00,18.80000,ug m-3,R
HG1,NO,08/09/2017 05:15,18.80000,ug m-3,R
HG1,NO,08/09/2017 05:30,18.80000,ug m-3,R
HG1,NO,08/09/2017 05:45,18.80000,ug m-3,R
HG1,NO,08/09/2017 06:00,30.50000,ug m-3,R
HG1,NO,08/09/2017 06:15,30.50000,ug m-3,R
HG1,NO,08/09/2017 06:30,30.50000,ug m-3,R
HG1,NO,08/09/2017 06:45,30.50000,ug m-3,R
HG1,NO,08/09/2017 07:00,46.10000,ug m-3,R
HG1,NO,08/09/2017 07:15,46.10000,ug m-3,R
HG1,NO,08/09/2017 07:30,46.10000,ug m-3,R
HG1,NO,08/09/2017 07:45,46.10000,ug m-3,R
HG1,NO,08/09/2017 08:00,45.60000,ug m-3,R
HG1,NO,08/09/2017 08:15,45.60000,ug m-3,R
HG1,NO,08/09/2017 08:30,45.60000,ug m-3,R
HG1,NO,08/09/2017 08:45,45.60000,ug m-3,R
HG1,NO,08/09/2017 09:00,44.10000,ug m-3,R
HG1,NO,08/09/2017 09:15,44.10000,ug m-3,R
HG1,NO,08/09/2017 09:30,44.10000,ug m-3,R
HG1,NO,08/09/2017 09:45,44.10000,ug m-3,R
HG1,NO,08/09/2017 10:00,40.20000,ug m-3,R
HG1,NO,08/09/2017 10:15,40.20000,ug m-3,R
HG1,NO,08/09/2017 10:30,40.20000,ug m-3,R
HG1,NO,08/09/2017 10:45,40.20000,ug m-3,R
HG1,NO,08/09/2017 11:00,37.80000,ug m-3,R
HG1,NO,08/09/2017 11:15,37.80000,ug m-3,R
HG1,NO,08/09/2017 11:30,37.80000,ug m-3,R
HG1,NO,08/09/2017 11:45,37.80000,ug m-3,R
HG1,NO,08/09/2017 12:00,39.10000,ug m-3,R
HG1,NO,08/09/2017 12:15,39.10000,ug m-3,R
HG1,NO,08/09/2017 12:30,39.10000,ug m-3,R
HG1,NO,08/09/2017 12:45,39.10000,ug m-3,R
HG1,NO,08/09/2017 13:00,33.00000,ug m-3,R
HG1,NO,08/09/2017 13:15,33.00000,ug m-3,R
HG1,NO,08/09/2017 13:30,33.00000,ug m-3,R
HG1,NO,08/09/2017 13:45,33.00000,ug m-3,R
HG1,NO,08/09/2017 14:00,31.10000,ug m-3,R
HG1,NO,08/09/2017 14:15,31.10000,ug m-3,R
HG1,NO,08/09/2017 14:30,31.10000,ug m-3,R
HG1,NO,08/09/2017 14:45,31.10000,ug m-3,R
HG1,NO,08/09/2017 15:00,31.90000,ug m-3,R
HG1,NO,08/09/2017 15:15,31.90000,ug m-3,R
HG1,NO,08/09/2017 15:30,31.90000,ug m-3,R
HG1,NO,08/09/2017 15:45,31.90000,ug m-3,R
HG1,NO,08/09/2017 16:00,28.90000,ug m-3,R
HG1,NO,08/09/2017 16:15,28.90000,ug m-3,R
HG1,NO,08/09/2017 16:30,28.90000,ug m-3,R
HG1,NO,08/09/2017 16:45,28.90000,ug m-3,R
HG1,NO,08/09/2017 17:00,12.10000,ug m-3,R
HG1,NO,08/09/2017 17:15,12.10000,ug m-3,R
HG1,NO,08/09/2017 17:30,12.10000,ug m-3,R
HG1,NO,08/09/2017 17:45,12.10000,ug m-3,R
HG1,NO,08/09/2017 18:00,3.00000,ug m-3,R
HG1,NO,08/09/2017 18:15,3.00000,ug m-3,R
HG1,NO,08/09/2017 18:30,3.00000,ug m-3,R
HG1,NO,08/09/2017 18:45,3.00000,ug m-3,R
HG1,NO,08/09/2017 19:00,5.90000,ug m-3,R
HG1,NO,08/09/2017 19:15,5.90000,ug m-3,R
HG1,NO,08/09/2017 19:30,5.90000,ug m-3,R
HG1,NO,08/09/2017 19:45,5.90000,ug m-3,R
HG1,NO,08/09/2017 20:00,8.40000,ug m-3,R
HG1,NO,08/09/2017 20:15,8.40000,ug m-3,R
HG1,NO,08/09/2017 20:30,8.40000,ug m-3,R
HG1,NO,08/09/2017 20:45,8.40000,ug m-3,R
HG1,NO,08/09/2017 21:00,13.50000,ug m-3,R
HG1,NO,08/09/2017 21:15,13.50000,ug m-3,R
HG1,NO,08/09/2017 21:30,13.50000,ug m-3,R
HG1,NO,08/09/2017 21:45,13.50000,ug m-3,R
HG1,NO,08/09/2017 22:00,30.10000,ug m-3,R
HG1,NO,08/09/2017 22:15,30.10000,ug m-3,R
HG1,NO,08/09/2017 22:30,30.10000,ug m-3,R
HG1,NO,08/09/2017 22:45,30.10000,ug m-3,R
HG1,NO,08/09/2017 23:00,28.70000,ug m-3,R
HG1,NO,08/09/2017 23:15,28.70000,ug m-3,R
HG1,NO,08/09/2017 23:30,28.70000,ug m-3,R
HG1,NO,08/09/2017 23:45,28.70000,ug m-3,R
HG1,NO,09/09/2017 00:00,9.90000,ug m-3,R
HG1,NO,09/09/2017 00:15,9.90000,ug m-3,R
HG1,NO,09/09/2017 00:30,9.90000,ug m-3,R
HG1,NO,09/09/2017 00:45,9.90000,ug m-3,R
HG1,NO,09/09/2017 01:00,3.90000,ug m-3,R
HG1,NO,09/09/2017 01:15,3.90000,ug m-3,R
HG1,NO,09/09/2017 01:30,3.90000,ug m-3,R
HG1,NO,09/09/2017 01:45,3.90000,ug m-3,R
HG1,NO,09/09/2017 02:00,2.60000,ug m-3,R
HG1,NO,09/09/2017 02:15,2.60000,ug m-3,R
HG1,NO,09/09/2017 02:30,2.60000,ug m-3,R
HG1,NO,09/09/2017 02:45,2.60000,ug m-3,R
HG1,NO,09/09/2017 03:00,14.90000,ug m-3,R
HG1,NO,09/09/2017 03:15,14.90000,ug m-3,R
HG1,NO,09/09/2017 03:30,14.90000,ug m-3,R
HG1,NO,09/09/2017 03:45,14.90000,ug m-3,R
HG1,NO,09/09/2017 04:00,15.10000,ug m-3,R
HG1,NO,09/09/2017 04:15,15.10000,ug m-3,R
HG1,NO,09/09/2017 04:30,15.10000,ug m-3,R
HG1,NO,09/09/2017 04:45,15.10000,ug m-3,R
HG1,NO,09/09/2017 05:00,23.20000,ug m-3,R
HG1,NO,09/09/2017 05:15,23.20000,ug m-3,R
HG1,NO,09/09/2017 05:30,23.20000,ug m-3,R
HG1,NO,09/09/2017 05:45,23.20000,ug m-3,R
HG1,NO,09/09/2017 06:00,29.60000,ug m-3,R
HG1,NO,09/09/2017 06:15,29.60000,ug m-3,R
HG1,NO,09/09/2017 06:30,29.60000,ug m-3,R
HG1,NO,09/09/2017 06:45,29.60000,ug m-3,R
HG1,NO,09/09/2017 07:00,37.30000,ug m-3,R
HG1,NO,09/09/2017 07:15,37.30000,ug m-3,R
HG1,NO,09/09/2017 07:30,37.30000,ug m-3,R
HG1,NO,09/09/2017 07:45,37.30000,ug m-3,R
HG1,NO,09/09/2017 08:00,26.20000,ug m-3,R
HG1,NO,09/09/2017 08:15,26.20000,ug m-3,R
HG1,NO,09/09/2017 08:30,26.20000,ug m-3,R
HG1,NO,09/09/2017 08:45,26.20000,ug m-3,R
HG1,NO,09/09/2017 09:00,15.90000,ug m-3,R
HG1,NO,09/09/2017 09:15,15.90000,ug m-3,R
HG1,NO,09/09/2017 09:30,15.90000,ug m-3,R
HG1,NO,09/09/2017 09:45,15.90000,ug m-3,R
HG1,NO,09/09/2017 10:00,13.20000,ug m-3,R
HG1,NO,09/09/2017 10:15,13.20000,ug m-3,R
HG1,NO,09/09/2017 10:30,13.20000,ug m-3,R
HG1,NO,09/09/2017 10:45,13.20000,ug m-3,R
HG1,NO,09/09/2017 11:00,13.00000,ug m-3,R
HG1,NO,09/09/2017 11:15,13.00000,ug m-3,R
HG1,NO,09/09/2017 11:30,13.00000,ug m-3,R
HG1,NO,09/09/2017 11:45,13.00000,ug m-3,R
HG1,NO,09/09/2017 12:00,14.10000,ug m-3,R
HG1,NO,09/09/2017 12:15,14.10000,ug m-3,R
HG1,NO,09/09/2017 12:30,14.10000,ug m-3,R
HG1,NO,09/09/2017 12:45,14.10000,ug m-3,R
HG1,NO,09/09/2017 13:00,15.70000,ug m-3,R
HG1,NO,09/09/2017 13:15,15.70000,ug m-3,R
HG1,NO,09/09/2017 13:30,15.70000,ug m-3,R
HG1,NO,09/09/2017 13:45,15.70000,ug m-3,R
HG1,NO,09/09/2017 14:00,8.10000,ug m-3,R
HG1,NO,09/09/2017 14:15,8.10000,ug m-3,R
HG1,NO,09/09/2017 14:30,8.10000,ug m-3,R
HG1,NO,09/09/2017 14:45,8.10000,ug m-3,R
HG1,NO,09/09/2017 15:00,15.00000,ug m-3,R
HG1,NO,09/09/2017 15:15,15.00000,ug m-3,R
HG1,NO,09/09/2017 15:30,15.00000,ug m-3,R
HG1,NO,09/09/2017 15:45,15.00000,ug m-3,R
HG1,NO,09/09/2017 16:00,13.20000,ug m-3,R
HG1,NO,09/09/2017 16:15,13.20000,ug m-3,R
HG1,NO,09/09/2017 16:30,13.20000,ug m-3,R
HG1,NO,09/09/2017 16:45,13.20000,ug m-3,R
HG1,NO,09/09/2017 17:00,6.50000,ug m-3,R
HG1,NO,09/09/2017 17:15,6.50000,ug m-3,R
HG1,NO,09/09/2017 17:30,6.50000,ug m-3,R
HG1,NO,09/09/2017 17:45,6.50000,ug m-3,R
HG1,NO,09/09/2017 18:00,2.10000,ug m-3,R
HG1,NO,09/09/2017 18:15,2.10000,ug m-3,R
HG1,NO,09/09/2017 18:30,2.10000,ug m-3,R
HG1,NO,09/09/2017 18:45,2.10000,ug m-3,R
HG1,NO,09/09/2017 19:00,3.90000,ug m-3,R
HG1,NO,09/09/2017 19:15,3.90000,ug m-3,R
HG1,NO,09/09/2017 19:30,3.90000,ug m-3,R
HG1,NO,09/09/2017 19:45,3.90000,ug m-3,R
HG1,NO,09/09/2017 20:00,11.50000,ug m-3,R
HG1,NO,09/09/2017 20:15,11.50000,ug m-3,R
HG1,NO,09/09/2017 20:30,11.50000,ug m-3,R
HG1,NO,09/09/2017 20:45,11.50000,ug m-3,R
HG1,NO,09/09/2017 21:00,9.90000,ug m-3,R
HG1,NO,09/09/2017 21:15,9.90000,ug m-3,R
HG1,NO,09/09/2017 21:30,9.90000,ug m-3,R
HG1,NO,09/09/2017 21:45,9.90000,ug m-3,R
HG1,NO,09/09/2017 22:00,3.70000,ug m-3,R
HG1,NO,09/09/2017 22:15,3.70000,ug m-3,R
HG1,NO,09/09/2017 22:30,3.70000,ug m-3,R
HG1,NO,09/09/2017 22:45,3.70000,ug m-3,R
HG1,NO,09/09/2017 23:00,2.50000,ug m-3,R
HG1,NO,09/09/2017 23:15,2.50000,ug m-3,R
HG1,NO,09/09/2017 23:30,2.50000,ug m-3,R
HG1,NO,09/09/2017 23:45,2.50000,ug m-3,R
HG1,NO,10/09/2017 00:00,1.40000,ug m-3,R
HG1,NO,10/09/2017 00:15,1.40000,ug m-3,R
HG1,NO,10/09/2017 00:30,1.40000,ug m-3,R
HG1,NO,10/09/2017 00:45,1.40000,ug m-3,R
HG1,NO,10/09/2017 01:00,1.90000,ug m-3,R
HG1,NO,10/09/2017 01:15,1.90000,ug m-3,R
HG1,NO,10/09/2017 01:30,1.90000,ug m-3,R
HG1,NO,10/09/2017 01:45,1.90000,ug m-3,R
HG1,NO,10/09/2017 02:00,1.70000,ug m-3,R
HG1,NO,10/09/2017 02:15,1.70000,ug m-3,R
HG1,NO,10/09/2017 02:30,1.70000,ug m-3,R
HG1,NO,10/09/2017 02:45,1.70000,ug m-3,R
HG1,NO,10/09/2017 03:00,20.10000,ug m-3,R
HG1,NO,10/09/2017 03:15,20.10000,ug m-3,R
HG1,NO,10/09/2017 03:30,20.10000,ug m-3,R
HG1,NO,10/09/2017 03:45,20.10000,ug m-3,R
HG1,NO,10/09/2017 04:00,26.30000,ug m-3,R
HG1,NO,10/09/2017 04:15,26.30000,ug m-3,R
HG1,NO,10/09/2017 04:30,26.30000,ug m-3,R
HG1,NO,10/09/2017 04:45,26.30000,ug m-3,R
HG1,NO,10/09/2017 05:00,29.90000,ug m-3,R
HG1,NO,10/09/2017 05:15,29.90000,ug m-3,R
HG1,NO,10/09/2017 05:30,29.90000,ug m-3,R
HG1,NO,10/09/2017 05:45,29.90000,ug m-3,R
HG1,NO,10/09/2017 06:00,39.50000,ug m-3,R
HG1,NO,10/09/2017 06:15,39.50000,ug m-3,R
HG1,NO,10/09/2017 06:30,39.50000,ug m-3,R
HG1,NO,10/09/2017 06:45,39.50000,ug m-3,R
HG1,NO,10/09/2017 07:00,35.30000,ug m-3,R
HG1,NO,10/09/2017 07:15,35.30000,ug m-3,R
HG1,NO,10/09/2017 07:30,35.30000,ug m-3,R
HG1,NO,10/09/2017 07:45,35.30000,ug m-3,R
HG1,NO,10/09/2017 08:00,29.40000,ug m-3,R
HG1,NO,10/09/2017 08:15,29.40000,ug m-3,R
HG1,NO,10/09/2017 08:30,29.40000,ug m-3,R
HG1,NO,10/09/2017 08:45,29.40000,ug m-3,R
HG1,NO,10/09/2017 09:00,29.50000,ug m-3,R
HG1,NO,10/09/2017 09:15,29.50000,ug m-3,R
HG1,NO,10/09/2017 09:30,29.50000,ug m-3,R
HG1,NO,10/09/2017 09:45,29.50000,ug m-3,R
HG1,NO,10/09/2017 10:00,26.40000,ug m-3,R
HG1,NO,10/09/2017 10:15,26.40000,ug m-3,R
HG1,NO,10/09/2017 10:30,26.40000,ug m-3,R
HG1,NO,10/09/2017 10:45,26.40000,ug m-3,R
HG1,NO,10/09/2017 11:00,21.00000,ug m-3,R
HG1,NO,10/09/2017 11:15,21.00000,ug m-3,R
HG1,NO,10/09/2017 11:30,21.00000,ug m-3,R
HG1,NO,10/09/2017 11:45,21.00000,ug m-3,R
HG1,NO,10/09/2017 12:00,21.30000,ug m-3,R
HG1,NO,10/09/2017 12:15,21.30000,ug m-3,R
HG1,NO,10/09/2017 12:30,21.30000,ug m-3,R
HG1,NO,10/09/2017 12:45,21.30000,ug m-3,R
HG1,NO,10/09/2017 13:00,21.00000,ug m-3,R
HG1,NO,10/09/2017 13:15,21.00000,ug m-3,R
HG1,NO,10/09/2017 13:30,21.00000,ug m-3,R
HG1,NO,10/09/2017 13:45,21.00000,ug m-3,R
HG1,NO,10/09/2017 14:00,14.40000,ug m-3,R
HG1,NO,10/09/2017 14:15,14.40000,ug m-3,R
HG1,NO,10/09/2017 14:30,14.40000,ug m-3,R
HG1,NO,10/09/2017 14:45,14.40000,ug m-3,R
HG1,NO,10/09/2017 15:00,15.10000,ug m-3,R
HG1,NO,10/09/2017 15:15,15.10000,ug m-3,R
HG1,NO,10/09/2017 15:30,15.10000,ug m-3,R
HG1,NO,10/09/2017 15:45,15.10000,ug m-3,R
HG1,NO,10/09/2017 16:00,13.60000,ug m-3,R
HG1,NO,10/09/2017 16:15,13.60000,ug m-3,R
HG1,NO,10/09/2017 16:30,13.60000,ug m-3,R
HG1,NO,10/09/2017 16:45,13.60000,ug m-3,R
HG1,NO,10/09/2017 17:00,14.40000,ug m-3,R
HG1,NO,10/09/2017 17:15,14.40000,ug m-3,R
HG1,NO,10/09/2017 17:30,14.40000,ug m-3,R
HG1,NO,10/09/2017 17:45,14.40000,ug m-3,R
HG1,NO,10/09/2017 18:00,16.80000,ug m-3,R
HG1,NO,10/09/2017 18:15,16.80000,ug m-3,R
HG1,NO,10/09/2017 18:30,16.80000,ug m-3,R
HG1,NO,10/09/2017 18:45,16.80000,ug m-3,R
HG1,NO,10/09/2017 19:00,16.20000,ug m-3,R
HG1,NO,10/09/2017 19:15,16.20000,ug m-3,R
HG1,NO,10/09/2017 19:30,16.20000,ug m-3,R
HG1,NO,10/09/2017 19:45,16.20000,ug m-3,R
HG1,NO,10/09/2017 20:00,19.70000,ug m-3,R
HG1,NO,10/09/2017 20:15,19.70000,ug m-3,R
HG1,NO,10/09/2017 20:30,19.70000,ug m-3,R
HG1,NO,10/09/2017 20:45,19.70000,ug m-3,R
HG1,NO,10/09/2017 21:00,14.10000,ug m-3,R
HG1,NO,10/09/2017 21:15,14.10000,ug m-3,R
HG1,NO,10/09/2017 21:30,14.10000,ug m-3,R
HG1,NO,10/09/2017 21:45,14.10000,ug m-3,R
HG1,NO,10/09/2017 22:00,9.00000,ug m-3,R
HG1,NO,10/09/2017 22:15,9.00000,ug m-3,R
HG1,NO,10/09/2017 22:30,9.00000,ug m-3,R
HG1,NO,10/09/2017 22:45,9.00000,ug m-3,R
HG1,NO,10/09/2017 23:00,9.00000,ug m-3,R
HG1,NO,10/09/2017 23:15,9.00000,ug m-3,R
HG1,NO,10/09/2017 23:30,9.00000,ug m-3,R
HG1,NO,10/09/2017 23:45,9.00000,ug m-3,R
HG1,NO,11/09/2017 00:00,7.80000,ug m-3,R
HG1,NO,11/09/2017 00:15,7.80000,ug m-3,R
HG1,NO,11/09/2017 00:30,7.80000,ug m-3,R
HG1,NO,11/09/2017 00:45,7.80000,ug m-3,R
HG1,NO,11/09/2017 01:00,3.40000,ug m-3,R
HG1,NO,11/09/2017 01:15,3.40000,ug m-3,R
HG1,NO,11/09/2017 01:30,3.40000,ug m-3,R
HG1,NO,11/09/2017 01:45,3.40000,ug m-3,R
HG1,NO,11/09/2017 02:00,3.80000,ug m-3,R
HG1,NO,11/09/2017 02:15,3.80000,ug m-3,R
HG1,NO,11/09/2017 02:30,3.80000,ug m-3,R
HG1,NO,11/09/2017 02:45,3.80000,ug m-3,R
HG1,NO,11/09/2017 03:00,5.40000,ug m-3,R
HG1,NO,11/09/2017 03:15,5.40000,ug m-3,R
HG1,NO,11/09/2017 03:30,5.40000,ug m-3,R
HG1,NO,11/09/2017 03:45,5.40000,ug m-3,R
HG1,NO,11/09/2017 04:00,7.60000,ug m-3,R
HG1,NO,11/09/2017 04:15,7.60000,ug m-3,R
HG1,NO,11/09/2017 04:30,7.60000,ug m-3,R
HG1,NO,11/09/2017 04:45,7.60000,ug m-3,R
HG1,NO,11/09/2017 05:00,13.80000,ug m-3,R
HG1,NO,11/09/2017 05:15,13.80000,ug m-3,R
HG1,NO,11/09/2017 05:30,13.80000,ug m-3,R
HG1,NO,11/09/2017 05:45,13.80000,ug m-3,R
HG1,NO,11/09/2017 06:00,26.30000,ug m-3,R
HG1,NO,11/09/2017 06:15,26.30000,ug m-3,R
HG1,NO,11/09/2017 06:30,26.30000,ug m-3,R
HG1,NO,11/09/2017 06:45,26.30000,ug m-3,R
HG1,NO,11/09/2017 07:00,29.30000,ug m-3,R
HG1,NO,11/09/2017 07:15,29.30000,ug m-3,R
HG1,NO,11/09/2017 07:30,29.30000,ug m-3,R
HG1,NO,11/09/2017 07:45,29.30000,ug m-3,R
HG1,NO,11/09/2017 08:00,28.00000,ug m-3,R
HG1,NO,11/09/2017 08:15,28.00000,ug m-3,R
HG1,NO,11/09/2017 08:30,28.00000,ug m-3,R
HG1,NO,11/09/2017 08:45,28.00000,ug m-3,R
HG1,NO,11/09/2017 09:00,18.70000,ug m-3,R
HG1,NO,11/09/2017 09:15,18.70000,ug m-3,R
HG1,NO,11/09/2017 09:30,18.70000,ug m-3,R
HG1,NO,11/09/2017 09:45,18.70000,ug m-3,R
HG1,NO,11/09/2017 10:00,17.80000,ug m-3,R
HG1,NO,11/09/2017 10:15,17.80000,ug m-3,R
HG1,NO,11/09/2017 10:30,17.80000,ug m-3,R
HG1,NO,11/09/2017 10:45,17.80000,ug m-3,R
HG1,NO,11/09/2017 11:00,18.30000,ug m-3,R
HG1,NO,11/09/2017 11:15,18.30000,ug m-3,R
HG1,NO,11/09/2017 11:30,18.30000,ug m-3,R
HG1,NO,11/09/2017 11:45,18.30000,ug m-3,R
HG1,NO,11/09/2017 12:00,14.30000,ug m-3,R
HG1,NO,11/09/2017 12:15,14.30000,ug m-3,R
HG1,NO,11/09/2017 12:30,14.30000,ug m-3,R
HG1,NO,11/09/2017 12:45,14.30000,ug m-3,R
HG1,NO,11/09/2017 13:00,15.40000,ug m-3,R
HG1,NO,11/09/2017 13:15,15.40000,ug m-3,R
HG1,NO,11/09/2017 13:30,15.40000,ug m-3,R
HG1,NO,11/09/2017 13:45,15.40000,ug m-3,R
HG1,NO,11/09/2017 14:00,10.00000,ug m-3,R
HG1,NO,11/09/2017 14:15,10.00000,ug m-3,R
HG1,NO,11/09/2017 14:30,10.00000,ug m-3,R
HG1,NO,11/09/2017 14:45,10.00000,ug m-3,R
HG1,NO,11/09/2017 15:00,12.70000,ug m-3,R
HG1,NO,11/09/2017 15:15,12.70000,ug m-3,R
HG1,NO,11/09/2017 15:30,12.70000,ug m-3,R
HG1,NO,11/09/2017 15:45,12.70000,ug m-3,R
HG1,NO,11/09/2017 16:00,11.90000,ug m-3,R
HG1,NO,11/09/2017 16:15,11.90000,ug m-3,R
HG1,NO,11/09/2017 16:30,11.90000,ug m-3,R
HG1,NO,11/09/2017 16:45,11.90000,ug m-3,R
HG1,NO,11/09/2017 17:00,13.00000,ug m-3,R
HG1,NO,11/09/2017 17:15,13.00000,ug m-3,R
HG1,NO,11/09/2017 17:30,13.00000,ug m-3,R
HG1,NO,11/09/2017 17:45,13.00000,ug m-3,R
HG1,NO,11/09/2017 18:00,9.00000,ug m-3,R
HG1,NO,11/09/2017 18:15,9.00000,ug m-3,R
HG1,NO,11/09/2017 18:30,9.00000,ug m-3,R
HG1,NO,11/09/2017 18:45,9.00000,ug m-3,R
HG1,NO,11/09/2017 19:00,14.50000,ug m-3,R
HG1,NO,11/09/2017 19:15,14.50000,ug m-3,R
HG1,NO,11/09/2017 19:30,14.50000,ug m-3,R
HG1,NO,11/09/2017 19:45,14.50000,ug m-3,R
HG1,NO,11/09/2017 20:00,12.30000,ug m-3,R
HG1,NO,11/09/2017 20:15,12.30000,ug m-3,R
HG1,NO,11/09/2017 20:30,12.30000,ug m-3,R
HG1,NO,11/09/2017 20:45,12.30000,ug m-3,R
HG1,NO,11/09/2017 21:00,10.00000,ug m-3,R
HG1,NO,11/09/2017 21:15,10.00000,ug m-3,R
HG1,NO,11/09/2017 21:30,10.00000,ug m-3,R
HG1,NO,11/09/2017 21:45,10.00000,ug m-3,R
HG1,NO,11/09/2017 22:00,9.50000,ug m-3,R
HG1,NO,11/09/2017 22:15,9.50000,ug m-3,R
HG1,NO,11/09/2017 22:30,9.50000,ug m-3,R
HG1,NO,11/09/2017 22:45,9.50000,ug m-3,R
HG1,NO,11/09/2017 23:00,5.50000,ug m-3,R
HG1,NO,11/09/2017 23:15,5.50000,ug m-3,R
HG1,NO,11/09/2017 23:30,5.50000,ug m-3,R
HG1,NO,11/09/2017 23:45,5.50000,ug m-3,R
HG1,NO,12/09/2017 00:00,5.20000,ug m-3,R
HG1,NO,12/09/2017 00:15,5.20000,ug m-3,R
HG1,NO,12/09/2017 00:30,5.20000,ug m-3,R
HG1,NO,12/09/2017 00:45,5.20000,ug m-3,R
HG1,NO,12/09/2017 01:00,3.50000,ug m-3,R
HG1,NO,12/09/2017 01:15,3.50000,ug m-3,R
HG1,NO,12/09/2017 01:30,3.50000,ug m-3,R
HG1,NO,12/09/2017 01:45,3.50000,ug m-3,R
HG1,NO,12/09/2017 02:00,3.00000,ug m-3,R
HG1,NO,12/09/2017 02:15,3.00000,ug m-3,R
HG1,NO,12/09/2017 02:30,3.00000,ug m-3,R
HG1,NO,12/09/2017 02:45,3.00000,ug m-3,R
HG1,NO,12/09/2017 03:00,4.70000,ug m-3,R
HG1,NO,12/09/2017 03:15,4.70000,ug m-3,R
HG1,NO,12/09/2017 03:30,4.70000,ug m-3,R
