,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
7444,Address: 48 Lois Lane,San FranciscoSales price: 736000Sales date: 08/08/2014Bedrooms: 4Square feet: 1850Lot size: 1459,48 Lois Ln,3,3,1850,08/08/2014,736000,37.713441,-122.398605,Little Hollywood,8,SingleFamily,1997,879098,749400,94134,15155172
7448,Address: 2226 47th Avenue,San FranciscoSales price: 889000Sales date: 08/08/2014Bedrooms: 0Square feet: 2115Lot size: 2996,2226 47th Ave,3,4,2115,08/08/2014,889000,37.744919,-122.505588,Outer Parkside,8,SingleFamily,1977,1228833,982900,94116,15118500
7451,Address: 1543 40th Avenue,San FranciscoSales price: 950000Sales date: 08/08/2014Bedrooms: 0Square feet: 1350Lot size: 3000,1543 40th Ave,1.5,3,1350,08/08/2014,950000,37.757994,-122.499635,Outer Sunset,7,SingleFamily,1948,1040424,1030300,94122,15107633
7453,Address: 2298 Lombard Street #202,San FranciscoSales price: 1099000Sales date: 08/08/2014Bedrooms: 1Square feet: 985Lot size: 8260,2298 Lombard St # 202,1,1,985,08/08/2014,1099000,37.799728,-122.439133,Marina,3,Condominium,2007,1123270,2157700,94123,82785296
7454,Address: 631 Folsom Street #11B,San FranciscoSales price: 1130000Sales date: 08/08/2014Bedrooms: 2Square feet: 1054Lot size: 38089,631 Folsom St APT 11B,2,2,1054,08/08/2014,1130000,37.784714,-122.396873,Yerba Buena,5,Condominium,2009,1403066,993200,94107,89238389
7455,Address: 182 Riverton Drive,San FranciscoSales price: 1245000Sales date: 08/08/2014Bedrooms: 2Square feet: 1147Lot size: 3300,182 Riverton Dr,3,3,1500,08/08/2014,1245000,37.73115,-122.486809,Lakeshore,5,SingleFamily,1950,1232422,1237900,94132,15197936
7457,Address: 3773 17th Street,San FranciscoSales price: 2100000Sales date: 08/08/2014Bedrooms: 0Square feet: 1968Lot size: 3525,3773 17th St,5,4,4100,08/08/2014,2100000,37.762572,-122.42998,Eureka Valley - Dolores Heights - Castro,15,MultiFamily2To4,1878,2348988,1718500,94114,15144167
7458,Address: 425 1st Street #2903,San FranciscoSales price: 2125000Sales date: 08/08/2014Bedrooms: 3Square feet: 1928Lot size: 56024,425 1st St UNIT 2903,3,3,1928,08/08/2014,2125000,37.786064,-122.392174,South Beach,5,Condominium,2008,3809566,1269100,94105,83153907
7461,Address: 2454 Vallejo Street,San FranciscoSales price: 3000000Sales date: 08/08/2014Bedrooms: 3Square feet: 2450Lot size: 4149,2454 Vallejo St,2,3,2450,08/08/2014,3000000,37.795185,-122.437705,Pacific Heights,7,Condominium,1910,4076184,1884400,94123,15072455
7462,Address: 14 Glover Street,San FranciscoSales price: 3115000Sales date: 08/08/2014Bedrooms: 2Square feet: 2616Lot size: 1150,14 Glover St,2.5,2,2616,08/08/2014,3115000,37.797352,-122.415704,Russian Hill,8,SingleFamily,1991,3546241,1608800,94109,15066848
7463,Address: 188 Minna Street #23C,San FranciscoSales price: 3150000Sales date: 08/08/2014Bedrooms: 2Square feet: 1670Lot size: 33056,188 Minna St APT 23C,2.5,2,1670,08/08/2014,3150000,37.786289,-122.401375,Yerba Buena,5,Condominium,2005,3699838,993200,94105,80623489
7464,Address: 190 25th Avenue,San FranciscoSales price: 3300000Sales date: 08/08/2014Bedrooms: 4Square feet: 2250Lot size: 1995,190 25th Ave,6,6,3633,08/08/2014,3300000,37.786003,-122.484939,Lake,8,SingleFamily,1926,4179578,2202400,94121,15089013
7465,Address: 2210 Vallejo Street,San FranciscoSales price: 3500000Sales date: 08/08/2014Bedrooms: 4Square feet: 2400Lot size: 8270,2210 Vallejo St,2,3,3045,08/08/2014,3500000,37.795671,-122.433865,Pacific Heights,7,Condominium,1913,4214329,1884400,94123,15072375
7467,Address: 1865 Clay Street #2,San FranciscoSales price: 1750000Sales date: 08/08/2014Bedrooms: 0Square feet: 0Lot size: 0,1865 Clay St APT 2,2,3,1667,08/08/2014,1750000,37.791759,-122.423812,Pacific Heights,6,Condominium,1914,1261956,1884400,94109,124726359
7468,Address: 50 Lansing Street #213,San FranciscoSales price: 669000Sales date: 08/07/2014Bedrooms: 0Square feet: 783Lot size: 20082,50 Lansing St UNIT 213,1,1,783,08/07/2014,669000,37.786148,-122.394291,South Beach,4,MultiFamily2To4,2006,860183,1269100,94105,71670260
7469,Address: 1515 15th Street #209,San FranciscoSales price: 899000Sales date: 08/07/2014Bedrooms: 0Square feet: 0Lot size: 0,1515 15th St APT 309,2,2,985,01/23/2015,286500,37.766736,-122.417984,Mission,4,Condominium,2014,1058937,1167700,94103,125272366
7471,Address: 1713 19th Avenue,San FranciscoSales price: 950000Sales date: 08/07/2014Bedrooms: 2Square feet: 1650Lot size: 2425,1713 19th Ave,2,3,1650,08/07/2014,950000,37.755828,-122.476875,Central Sunset,5,Condominium,2001,1107359,1111300,94122,80753262
7474,Address: 631 Folsom Street #2E,San FranciscoSales price: 1030000Sales date: 08/07/2014Bedrooms: 2Square feet: 906Lot size: 38089,631 Folsom St APT 2E,2,2,930,08/07/2014,1030000,37.784713,-122.396873,Yerba Buena,5,MultiFamily2To4,2009,1235710,993200,94107,89238271
7475,Address: 218 Richland Avenue,San FranciscoSales price: 1050000Sales date: 08/07/2014Bedrooms: 0Square feet: 1100Lot size: 2495,218 Richland Ave,2,3,1100,03/27/2015,2160000,37.735674,-122.422485,Bernal Heights,5,SingleFamily,1900,1063653,1214400,94110,15164344
7476,Address: 1515 15th Street #405,San FranciscoSales price: 1187000Sales date: 08/07/2014Bedrooms: 0Square feet: 0Lot size: 0,1515 15th St APT 405,2,2,1113,08/07/2014,1187000,37.766736,-122.417984,Mission,4,Condominium,2014,1147208,1167700,94103,125309290
7477,Address: 2439 Cabrillo Street,San FranciscoSales price: 1200000Sales date: 08/07/2014Bedrooms: 0Square feet: 2990Lot size: 2500,2439-2441 Cabrillo St,2,4,2990,08/07/2014,1200000,37.774156,-122.485023,Central Richmond,10,MultiFamily2To4,1927,1678696,1480400,94121,15099547
7478,Address: 27 Divisadero Street,San FranciscoSales price: 1385000Sales date: 08/07/2014Bedrooms: 3Square feet: 1141Lot size: 2208,27 Divisadero St,1.5,3,1141,08/07/2014,1385000,37.767686,-122.436744,Buena Vista Park,6,Condominium,1904,1192289,1470700,94117,79841543
7479,Address: 86 Whitney Street,San FranciscoSales price: 1875000Sales date: 08/07/2014Bedrooms: 3Square feet: 1483Lot size: 1685,86 Whitney St,2,3,1710,08/07/2014,1875000,37.740031,-122.427894,Glen Park,8,SingleFamily,1906,1883647,1628900,94131,15183712
7480,Address: 1990 Jefferson Street,San FranciscoSales price: 2600000Sales date: 08/07/2014Bedrooms: 3Square feet: 1560Lot size: 1300,1990 Jefferson St,2.5,3,1560,08/07/2014,2600000,37.804644,-122.445138,Marina,7,SingleFamily,1932,2134398,2157700,94123,15079521
7486,Address: 1515 15th Street #201,San FranciscoSales price: 408500Sales date: 08/06/2014Bedrooms: 0Square feet: 0Lot size: 0,1515 15th St APT 201,1,1,383,08/06/2014,408500,37.766736,-122.417984,Mission,2,Condominium,2014,579950,1167700,94103,125272611
7488,Address: 9 Megan Drive #1,San FranciscoSales price: 630000Sales date: 08/06/2014Bedrooms: 2Square feet: 1210Lot size: 0,9 Megan Dr # 1,2.5,2,1210,08/06/2014,630000,37.714122,-122.398544,Little Hollywood,5,Condominium,2008,717708,749400,94134,114314038
7489,Address: 539 Athens Street,San FranciscoSales price: 757000Sales date: 08/06/2014Bedrooms: 0Square feet: 1300Lot size: 2500,539 Athens St,2,3,1300,08/06/2014,757000,37.719334,-122.429828,Excelsior,6,SingleFamily,1925,709986,757400,94112,15171356
7491,Address: 16 Jessie Street #109,San FranciscoSales price: 825000Sales date: 08/06/2014Bedrooms: 0Square feet: 989Lot size: 16205,16 Jessie St APT 109,2,1,989,08/06/2014,825000,37.789905,-122.398941,South Beach,3,Condominium,1906,1283178,1269100,94105,111710856
7492,Address: 250 Los Palmos Drive,San FranciscoSales price: 890000Sales date: 08/06/2014Bedrooms: 0Square feet: 1065Lot size: 2495,250 Los Palmos Dr,1,3,1065,08/06/2014,890000,37.736085,-122.449422,Miraloma Park,5,SingleFamily,1960,1091166,1227600,94127,15135930
7493,Address: 1567 47th Avenue,San FranciscoSales price: 910000Sales date: 08/06/2014Bedrooms: 0Square feet: 950Lot size: 3000,1567 47th Ave,2,3,1290,08/06/2014,910000,37.757251,-122.507108,Outer Sunset,7,SingleFamily,1947,1072494,1030300,94122,15107967
7494,Address: 1515 15th Street #402,San FranciscoSales price: 925000Sales date: 08/06/2014Bedrooms: 0Square feet: 0Lot size: 0,1515 15th St APT 402,2,2,981,08/06/2014,925000,37.766736,-122.417984,Mission,4,Condominium,2014,1046213,1167700,94103,125244313
7495,Address: 855 Folsom Street #933,San FranciscoSales price: 950000Sales date: 08/06/2014Bedrooms: 0Square feet: 838Lot size: 55687,855 Folsom St APT 933,2,2,1100,08/06/2014,950000,37.780767,-122.402142,Yerba Buena,4,Condominium,2001,1226558,993200,94107,55725651
7496,Address: 1204 Powhattan Avenue,San FranciscoSales price: 1050000Sales date: 08/06/2014Bedrooms: 5Square feet: 1750Lot size: 2374,1204 Powhattan Ave,3,3,2000,08/06/2014,1050000,37.741071,-122.40857,Bernal Heights,9,SingleFamily,1900,1841386,1214400,94110,15162191
7498,Address: 2482 Bush Street,San FranciscoSales price: 1260000Sales date: 08/06/2014Bedrooms: 3Square feet: 1522Lot size: 3781,2482 Bush St,1,2,1522,08/06/2014,1260000,37.786714,-122.438095,Lower Pacific Heights,6,Condominium,1900,1774050,1146900,94115,79844279
7499,Address: 219 Brannan Street #8A,San FranciscoSales price: 1450000Sales date: 08/06/2014Bedrooms: 2Square feet: 1220Lot size: 82966,219 Brannan St UNIT 8A,2,2,1220,08/06/2014,1450000,37.782575,-122.390364,South Beach,4,Condominium,2000,1858199,1269100,94107,50903642
7500,Address: 4171 24th Street,San FranciscoSales price: 1850000Sales date: 08/06/2014Bedrooms: 0Square feet: 1200Lot size: 2848,4171 24th St,1,2,1200,08/06/2014,1850000,37.750964,-122.435539,Noe Valley,5,SingleFamily,1900,1698664,1751900,94114,15180168
7503,Address: 2850 Divisadero Street,San FranciscoSales price: 4700000Sales date: 08/06/2014Bedrooms: 0Square feet: 4900Lot size: 3092,2850 Divisadero St,5,5,5400,08/06/2014,4700000,37.796056,-122.441726,Cow Hollow,15,SingleFamily,1905,10022113,2134300,94123,15080663
7505,Address: 1515 15th Street #206,San FranciscoSales price: 435000Sales date: 08/05/2014Bedrooms: 0Square feet: 0Lot size: 0,1515 15th St APT 206,1,1,437,08/05/2014,435000,37.766736,-122.417984,Mission,2,Condominium,2014,594375,1167700,94103,125272801
7506,Address: 1515 15th Street #301,San FranciscoSales price: 450000Sales date: 08/05/2014Bedrooms: 0Square feet: 0Lot size: 0,1515 15th St APT 301,1,1,383,08/05/2014,450000,37.766736,-122.417984,Mission,2,Condominium,2014,589265,1167700,94103,125244450
7507,Address: 201 Harrison Street #606,San FranciscoSales price: 455000Sales date: 08/05/2014Bedrooms: 0Square feet: 432Lot size: 38449,201 Harrison St APT 606,1,0,432,08/05/2014,455000,37.787585,-122.39048,South Beach,1,Condominium,1991,585379,1269100,94105,15148280
7508,Address: 2077 Jackson Street #205,San FranciscoSales price: 683500Sales date: 08/05/2014Bedrooms: 1Square feet: 640Lot size: 9198,2077 Jackson St APT 205,1,1,640,08/05/2014,683500,37.792902,-122.429119,Pacific Heights,2,SingleFamily,1959,766463,1884400,94109,15073954
7511,Address: 392 Polaris Way,San FranciscoSales price: 770000Sales date: 08/05/2014Bedrooms: 0Square feet: 1168Lot size: 3192,392 Polaris Way,1,3,1168,08/05/2014,770000,37.70908,-122.43977,Crocker Amazon,6,SingleFamily,1960,1044089,817600,94112,15179847
7512,Address: 2178 22nd Avenue,San FranciscoSales price: 825000Sales date: 08/05/2014Bedrooms: 0Square feet: 1518Lot size: 2996,2178 22nd Ave,3,3,1518,12/18/2015,1438000,37.747074,-122.478867,Parkside,6,SingleFamily,1928,1166529,1094000,94116,15117892
7513,Address: 94 Rockaway Avenue,San FranciscoSales price: 995000Sales date: 08/05/2014Bedrooms: 2Square feet: 1313Lot size: 2400,94 Rockaway Ave,2,3,1313,08/05/2014,995000,37.74394,-122.458732,Forest Hill Extension,5,SingleFamily,1942,1480835,1657500,94127,15133740
7514,Address: 151 Bernard Street,San FranciscoSales price: 1109000Sales date: 08/05/2014Bedrooms: 0Square feet: 920Lot size: 1171,151 Bernard St,1,3,920,08/05/2014,1109000,37.796094,-122.415924,Nob Hill,5,SingleFamily,1902,1279670,1440700,94109,15066992
7516,Address: 300 Berry Street #1512,San FranciscoSales price: 1205000Sales date: 08/05/2014Bedrooms: 2Square feet: 966Lot size: 41861,300 Berry St UNIT 1512,2,2,966,08/05/2014,1205000,37.77393,-122.39624,South of Market,5,Condominium,2009,1208476,957300,94158,96017437
7517,Address: 3729 26th Street,San FranciscoSales price: 1250000Sales date: 08/05/2014Bedrooms: 0Square feet: 1250Lot size: 1942,3729 26th St,2,3,1800,08/05/2014,1250000,37.748503,-122.423697,Mission,8,MultiFamily2To4,1900,1664565,1167700,94110,15181872
7518,Address: 3410 California Street #1,San FranciscoSales price: 1381000Sales date: 08/05/2014Bedrooms: 2Square feet: 1225Lot size: 3318,3410 California St # 1,2,2,1225,08/05/2014,1381000,37.787059,-122.450721,Presidio Heights,4,Condominium,2006,1633868,5244900,94118,79842811
7519,Address: 2865 Broderick Street,San FranciscoSales price: 1625000Sales date: 08/05/2014Bedrooms: 2Square feet: 1265Lot size: 2768,2865 Broderick St,2,2,1265,08/05/2014,1625000,37.796795,-122.444185,Cow Hollow,5,Condominium,1910,2079425,2134300,94123,15080509
7520,Address: 289 San Marcos Avenue,San FranciscoSales price: 1785000Sales date: 08/05/2014Bedrooms: 4Square feet: 2450Lot size: 5248,289 San Marcos Ave,4,5,3635,08/05/2014,1785000,37.746207,-122.466943,Forest Hill,7,SingleFamily,1978,3117177,1926800,94116,15133219
7521,Address: 45 Cervantes Boulevard #A,San FranciscoSales price: 2475000Sales date: 08/05/2014Bedrooms: 3Square feet: 1971Lot size: 2494,45A Cervantes Blvd,3,4,1956,08/05/2014,2475000,37.803205,-122.438153,Marina,7,Condominium,1927,2480284,2157700,94123,79845995
7522,Address: 740 Bay Street,San FranciscoSales price: 4500000Sales date: 08/05/2014Bedrooms: 0Square feet: 900Lot size: 3438,740 Bay St,1,2,900,08/05/2014,4500000,37.805188,-122.419303,Russian Hill,5,SingleFamily,1900,4250954,1608800,94109,15063349
7524,Address: 2186 46th Avenue,San FranciscoSales price: 575000Sales date: 08/04/2014Bedrooms: 2Square feet: 1037Lot size: 2875,2186 46th Ave,1,2,1037,08/04/2014,575000,37.745799,-122.504586,Outer Parkside,5,SingleFamily,1952,929171,982900,94116,15116900
7525,Address: 808 Minnesota Street #354,San FranciscoSales price: 820000Sales date: 08/04/2014Bedrooms: 1Square feet: 855Lot size: 85458,808 Minnesota St UNIT 354,1.5,1,855,08/04/2014,820000,37.759689,-122.390861,Central Waterfront - Dogpatch,4,Condominium,2009,913469,1124600,94107,111920757
7526,Address: 1507 33rd Avenue,San FranciscoSales price: 940000Sales date: 08/04/2014Bedrooms: 0Square feet: 1625Lot size: 2374,1507 33rd Ave,1.5,3,1625,08/04/2014,940000,37.758945,-122.492137,Central Sunset,6,SingleFamily,1931,1360009,1111300,94122,15107352
7527,Address: 199 Tiffany Avenue #408,San FranciscoSales price: 950000Sales date: 08/04/2014Bedrooms: 2Square feet: 1272Lot size: 25598,199 Tiffany Ave APT 408,2,2,1272,08/04/2014,950000,37.744274,-122.42128,Bernal Heights,5,Condominium,2004,1152818,1214400,94110,79845610
7528,Address: 1626 34th Avenue,San FranciscoSales price: 950000Sales date: 08/04/2014Bedrooms: 0Square feet: 1425Lot size: 2996,1626 34th Ave,3,4,2150,08/04/2014,950000,37.756724,-122.49244,Central Sunset,5,SingleFamily,1940,1166094,1111300,94122,15108809
7530,Address: 643 Minna Street,San FranciscoSales price: 2390000Sales date: 08/04/2014Bedrooms: 0Square feet: 5050Lot size: 2000,643-645 Minna St,6,9,5050,08/04/2014,2390000,37.777847,-122.411311,South of Market,18,MultiFamily2To4,1915,3102753,957300,94103,15147353
7531,Address: 301 Crescent Court #3201,San FranciscoSales price: 400000Sales date: 08/01/2014Bedrooms: 1Square feet: 804Lot size: 114415,301 Crescent Ct APT 3201,1,1,804,08/01/2014,400000,37.711178,-122.388069,Bayview,3,Condominium,2007,485494,719000,94134,79846788
7532,Address: 151 Sadowa Street,San FranciscoSales price: 552000Sales date: 08/01/2014Bedrooms: 3Square feet: 720Lot size: 3123,151 Sadowa St,2,3,720,08/01/2014,552000,37.71205,-122.457572,Oceanview,4,Townhouse,1908,553072,752700,94112,15195475
7533,Address: 1818 23rd Street,San FranciscoSales price: 600000Sales date: 08/01/2014Bedrooms: 1Square feet: 1134Lot size: 6825,1818 23rd St,1,2,1134,08/01/2014,600000,37.754995,-122.39811,Potrero Hill,4,Condominium,1988,1087401,1264000,94107,15151708
7534,Address: 171 Vernon Street,San FranciscoSales price: 630000Sales date: 08/01/2014Bedrooms: 0Square feet: 1025Lot size: 2495,171 Vernon St,1,2,1025,08/01/2014,630000,37.715575,-122.468289,Ingleside Heights,5,SingleFamily,1952,662010,688100,94132,15193499
7535,Address: 555 4th Street #641,San FranciscoSales price: 675500Sales date: 08/01/2014Bedrooms: 1Square feet: 691Lot size: 63237,555 4th St UNIT 641,1,1,700,08/01/2014,675500,37.779422,-122.396712,South of Market,4,Condominium,2006,817422,957300,94107,79844760
7536,Address: 1970 30th Avenue,San FranciscoSales price: 776000Sales date: 08/01/2014Bedrooms: 0Square feet: 1050Lot size: 3000,1970 30th Ave,1,2,1050,08/01/2014,776000,37.750561,-122.487707,Parkside,4,SingleFamily,1940,832691,1094000,94116,15114481
7539,Address: 117 Manchester Street,San FranciscoSales price: 1030000Sales date: 08/01/2014Bedrooms: 1Square feet: 640Lot size: 2000,117 Manchester St,1,1,640,08/01/2014,1030000,37.744643,-122.413887,Bernal Heights,4,SingleFamily,1906,1097447,1214400,94110,15160688
7540,Address: 763 32nd Avenue,San FranciscoSales price: 1030000Sales date: 08/01/2014Bedrooms: 0Square feet: 1700Lot size: 2996,763 32nd Ave,4,5,2745,08/20/2015,2000000,37.774771,-122.492204,Outer Richmond,14,SingleFamily,1926,2007949,1187700,94121,15097253
7541,Address: 160 Molimo Drive,San FranciscoSales price: 1150000Sales date: 08/01/2014Bedrooms: 0Square feet: 1845Lot size: 3720,160 Molimo Dr,2,4,1845,08/01/2014,1150000,37.737476,-122.448743,Miraloma Park,7,SingleFamily,1953,1437243,1227600,94127,15136044
7543,Address: 2000 10th Avenue,San FranciscoSales price: 1200000Sales date: 08/01/2014Bedrooms: 0Square feet: 1376Lot size: 2063,2000 10th Ave,2.3,3,1376,08/01/2014,1200000,37.750807,-122.466194,Forest Hill,5,SingleFamily,1929,1326913,1926800,94116,15115323
7544,Address: 160 Kenwood Way,San FranciscoSales price: 1260000Sales date: 08/01/2014Bedrooms: 3Square feet: 1276Lot size: 3371,160 Kenwood Way,2,3,2470,08/01/2014,1260000,37.728241,-122.462126,Mount Davidson Manor,7,SingleFamily,1929,1759541,1370500,94127,15141971
7546,Address: 150 Alpine Terrace,San FranciscoSales price: 1700000Sales date: 08/01/2014Bedrooms: 3Square feet: 1650Lot size: 2250,150 Alpine Ter,1,3,1650,08/01/2014,1700000,37.768083,-122.437628,Buena Vista Park,6,SingleFamily,1906,1847451,1470700,94117,15126909
7547,Address: 4417 20th Street,San FranciscoSales price: 2185000Sales date: 08/01/2014Bedrooms: 0Square feet: 2212Lot size: 2438,4417 20th St,3,3,2442,08/01/2014,2185000,37.757312,-122.437273,Eureka Valley - Dolores Heights - Castro,7,SingleFamily,1900,3225885,1718500,94114,15130399
7548,Address: 2251 Washington Street,San FranciscoSales price: 2675000Sales date: 08/01/2014Bedrooms: 0Square feet: 1732Lot size: 3289,2251 Washington St,3,3,2200,08/01/2014,2675000,37.791843,-122.430232,Pacific Heights,10,Condominium,1947,3157109,1884400,94115,15074128
